,tissue,histology,gender,PHA-665752,Irinotecan,17-AAG,TAE684,TKI258,PD-0332991,PLX4720,ZD-6474,Nutlin-3,Sorafenib,L-685458,Erlotinib,Lapatinib,PD-0325901,PF2341066,AEW541,Nilotinib,Topotecan,LBW242,AZD0530,Panobinostat,Paclitaxel,RAF265,AZD6244
SNU216,stomach,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU245,biliary_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU283,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU308,biliary_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU324,pancreas,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU349,kidney,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU387,liver,carcinoma,F',8.0,,0.340427518,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.0,8.0,8.0,0.146580845,0.015857622,,8.0
SNU398,liver,carcinoma,M',8.0,,0.547320902,0.046819357,1.567558905,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.2262849809999998,4.82124567,8.0,,0.540610909,8.0,8.0,0.054073863,0.0025,3.988280773,8.0
SNU407,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU410,pancreas,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU423,liver,carcinoma,M',8.0,,0.8553891779999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.22145637899999998,0.010886092,7.459294796,8.0
SNU449,liver,carcinoma,M',8.0,1.140779734,1.9629416469999998,8.0,8.0,8.0,8.0,2.8894605639999997,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.388250351,8.0,2.141221762,8.0,7.714274883,0.20375821,2.699324846,7.266570091,8.0
SNU46,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU466,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU475,liver,carcinoma,M',8.0,,0.002542614,8.0,5.155742124,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.255122609,,8.0,8.0,8.0,0.145828456,0.007151415,1.217294843,8.0
SNU478,biliary_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU489,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU5,stomach,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU503,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU520,stomach,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU601,stomach,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU61,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU620,stomach,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU626,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU668,stomach,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU685,endometrium,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU719,stomach,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU738,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU761,liver,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU8,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU81,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU840,ovary,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU869,biliary_tract,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
SNU878,liver,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SNU886,liver,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNU899,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNUC1,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNUC2A,large_intestine,carcinoma,F',8.0,,0.256480753,3.7852609160000004,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.246129513,8.0,8.0,0.12025812300000001,0.047947860999999994,8.0,8.0
SNUC4,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SNUC5,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SQ1,lung,carcinoma,NA',8.0,,0.12330926199999999,7.319000244,8.0,,8.0,4.644804478,8.0,8.0,8.0,5.999964714,8.0,2.7996695039999997,8.0,8.0,,0.315580066,0.293628186,3.1679573060000004,0.048271562999999997,0.022958782,,8.0
SR786,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
ST486,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
SU8686,pancreas,carcinoma,F',8.0,,0.24354453399999998,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.529913664,8.0,8.0,0.11472889800000001,0.002542614,3.908943176,8.0
SUDHL1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
SUDHL10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,0.276485264,0.225168079,0.10076313099999999,0.20658424,0.256082005,8.0,6.582710743,8.0,8.0,6.157677174,8.0,0.89234285,8.0,0.17960964199999999,0.17997507899999998,8.0,0.10702964699999999,8.0,8.0,0.018079497,0.003111677,5.109413147,8.0
SUDHL4,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',2.310960531,0.058299471,0.240270659,3.902643204,2.381160736,0.625150025,3.607176882,2.808931351,8.0,4.566555023,4.8806366919999995,8.0,5.0366272930000004,8.0,3.873020172,3.750186443,5.041968346,0.058180481,8.0,0.620767057,0.013596984,0.004502342,3.263538599,8.0
SUDHL5,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',,,,,,,,,,,,,,,,,,,,,,,,
SUDHL6,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,0.115588643,0.33302214399999996,0.292797252,4.185953617,8.0,8.0,0.323074445,8.0,5.623217878999999,0.118158291,8.0,0.386255655,8.0,1.01886914,0.39866292700000006,0.09924005400000001,0.114836454,4.697390267,0.510724029,0.008514922,0.002542614,3.8056676389999997,8.0
SUDHL8,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',7.086876392000001,0.026439931,0.117609031,2.145337343,3.6091146469999997,1.2123866079999999,8.0,7.988149643,8.0,2.223050764,6.750658035,8.0,6.819135189,8.0,2.418319225,0.356509245,5.7905178070000005,0.030706322,8.0,8.0,0.011587021999999999,0.002547168,2.263980389,8.0
SUIT2,pancreas,carcinoma,M',7.365355967999999,0.12210100900000001,0.652435839,4.501640797,4.828212738,8.0,8.0,3.7763909239999998,8.0,7.185978888999999,8.0,8.0,8.0,0.168788165,8.0,8.0,8.0,0.055478177999999996,8.0,4.957104683,0.156946719,0.297967613,1.7406144140000002,0.552702963
SUPB15,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
SUPHD1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
SUPM2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',8.0,0.028892279,0.097292751,0.093504936,8.0,5.9219470020000005,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.158368349,1.8231004480000002,8.0,8.0,0.077504747,0.17829236399999998,8.0,0.013358067,0.002542614,2.444148315,6.54872036
SUPT1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,,0.45465624299999996,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.062727965,8.0,8.0,0.09215451,0.00852356,8.0,8.0
SUPT11,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
SW1088,central_nervous_system,glioma,M',8.0,,0.062667288,8.0,0.524658964,8.0,6.770390034,8.0,8.0,8.0,8.0,8.0,6.737086296,8.0,8.0,8.0,1.020972229,7.864079751,8.0,8.0,0.20241358899999998,0.002542614,0.92136991,8.0
SW1116,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SW1271,lung,carcinoma,M',8.0,0.22140196,0.29341176199999996,8.0,8.0,8.0,8.0,4.940303802,8.0,8.0,8.0,8.0,8.0,0.665258825,8.0,4.892797947,8.0,0.13332364,8.0,8.0,0.11888966699999999,0.010101246,3.491538525,1.708139181
SW1353,bone,chondrosarcoma,F',8.0,0.589429975,0.140588775,4.319674968999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.20531702,8.0,8.0,0.065988854,0.01130726,8.0,8.0
SW1417,large_intestine,carcinoma,F',8.0,,0.068497665,0.192437288,8.0,8.0,2.278774738,8.0,8.0,8.0,8.0,8.0,8.0,0.047472205,8.0,3.92724061,,0.231740862,8.0,8.0,0.057577658,0.024212839,0.202369855,0.200470254
SW1463,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SW1573,lung,carcinoma,F',8.0,,8.0,3.088858128,6.780694485,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.9939281939999995,,0.045900285,8.0,8.0,0.098110721,0.015798051,,8.0
SW1710,urinary_tract,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
SW1783,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
SW1990,pancreas,carcinoma,M',8.0,,0.055297799,1.5481940509999998,4.117015362,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.225805432,5.575777054,8.0,7.833574772,0.041628528,8.0,7.550835133,0.120053239,0.034169219,2.464826345,3.9960079189999997
SW403,large_intestine,carcinoma,F',8.0,0.10932449999999999,0.05081294099999999,0.927091599,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.379554535,0.015975719,0.673564748,1.978198409,8.0,0.05771403,8.0,8.0,0.024751758,0.005492983000000001,3.4081275460000002,0.064917043
SW48,large_intestine,carcinoma,F',8.0,0.08142866900000001,0.014938917,0.33778125,3.0029101369999998,8.0,8.0,8.0,8.0,8.0,6.722199917,1.215090156,8.0,0.008396589,7.052232742,0.687492132,8.0,0.097553156,8.0,8.0,0.039220411000000004,0.003591424,3.640408278,0.036256052999999996
SW480,large_intestine,carcinoma,M',8.0,0.320389837,0.10652116699999999,3.404621601,8.0,8.0,8.0,8.0,8.0,7.946047782999999,8.0,8.0,8.0,0.186506376,7.879920959,6.747029305,8.0,0.19277505600000003,8.0,8.0,0.04848709,0.015503778999999999,3.060894728,2.8036289219999997
SW579,thyroid,carcinoma,M',8.0,0.172142565,0.080146693,5.123246193,1.646891594,8.0,8.0,2.970928907,8.0,8.0,8.0,8.0,8.0,5.793187141000001,8.0,8.0,3.264090061,0.287809223,8.0,4.161397457,0.058784194000000005,0.015498778000000001,2.799239397,8.0
SW620,large_intestine,carcinoma,M',8.0,0.09933456800000001,0.03864982,0.981493473,3.3110570910000003,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.00991583,3.128878593,1.7735435959999999,8.0,0.11075455699999999,8.0,8.0,0.032865684,0.0025835420000000003,3.33095336,0.058131345
SW780,urinary_tract,carcinoma,F',8.0,0.46305826299999997,0.055612142999999996,1.951426506,3.818022966,1.6421170230000002,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.288278252,8.0,4.625792027,8.0,1.093356133,8.0,8.0,0.111635968,0.010781743,6.271085262000001,4.865739346
SW837,large_intestine,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
SW900,lung,carcinoma,M',8.0,,0.320660651,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,4.3726000869999995,8.0,8.0,8.0,2.7825188639999996,8.0,8.0,1.140692115,0.018849200000000003,8.0,8.0
SW948,large_intestine,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
T173,bone,osteosarcoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
T24,urinary_tract,carcinoma,F',8.0,0.064731821,0.199150398,4.323724747,2.636904478,8.0,4.326249123,8.0,8.0,8.0,8.0,7.82816124,8.0,8.0,5.991122722999999,8.0,8.0,0.173070595,8.0,4.298030376,0.066207163,0.018219179,0.18722978199999998,8.0
T3M10,lung,carcinoma,M',8.0,1.963816285,0.040968742,8.0,8.0,8.0,8.0,6.3596587179999995,8.0,8.0,8.0,8.0,7.170650959,0.686679423,8.0,8.0,8.0,3.042611361,2.310534477,8.0,0.073724605,0.062078975,2.203894615,8.0
T3M4,pancreas,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
T47D,breast,carcinoma,F',8.0,,1.789526105,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.112178564,8.0,8.0,0.06439659,8.0,6.936302662,8.0
T84,large_intestine,carcinoma,M',8.0,6.51297035,0.53340598,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.5149544440000002,8.0,8.0,1.444865861,8.0,8.0,0.134843722,0.05736312599999999,8.0,8.0
T98G,central_nervous_system,glioma,M',8.0,0.9493729470000001,0.155537844,2.536152601,2.943219185,8.0,8.0,6.3928642270000005,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.4340462679999995,8.0,3.345979929,8.0,4.363157749,0.176887393,0.005198572,2.500907421,8.0
TALL1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
TC32,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,NA',,,,,,,,,,,,,,,,,,,,,,,,
TC71,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,M',8.0,0.18791845399999998,1.366676807,7.696755886,5.883319855,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.341859341,8.0,8.0,0.176309556,8.0,8.0,0.048327953,0.004245151,8.0,8.0
TCCPAN2,pancreas,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
TCCSUP,urinary_tract,carcinoma,F',8.0,0.663574755,0.04668178,4.2347855569999995,6.787989616,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.738568008,8.0,8.0,0.061649422999999995,0.002542614,8.0,8.0
TE1,oesophagus,carcinoma,M',8.0,,0.074513651,4.546535969,8.0,,8.0,8.0,8.0,8.0,8.0,7.821309566,8.0,8.0,8.0,6.1320014,,1.015714407,8.0,7.190616607999999,0.02908108,0.017809903000000002,,8.0
TE10,oesophagus,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TE11,oesophagus,carcinoma,NA',0.031037039,,0.172436342,2.809319735,1.533282995,,,,0.006018946999999999,8.0,,0.9872396590000001,0.6377501489999999,3.2573778630000003,7.283445358,2.821646214,,0.07252492,8.0,1.5337306259999999,0.163779333,0.002542614,,8.0
TE125T,soft_tissue,rhabdomyosarcoma,F',,,,,,,,,,,,,,,,,,,,,,,,
TE14,oesophagus,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TE15,oesophagus,carcinoma,F',8.0,,0.103201464,7.9628866679999994,1.58294487,,8.0,0.9185011390000001,8.0,8.0,2.56698287,0.877725303,1.285878181,0.129075423,8.0,2.5910482409999998,,0.33796808100000003,0.197750282,1.9264960290000002,0.040081043,0.005525481,,0.953287825
TE159T,soft_tissue,rhabdomyosarcoma,M',,,,,,,,,,,,,,,,,,,,,,,,
TE4,oesophagus,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TE441T,soft_tissue,rhabdomyosarcoma,F',,,,,,,,,,,,,,,,,,,,,,,,
TE5,oesophagus,carcinoma,NA',8.0,,0.350542456,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.172550276,8.0,8.0,0.170709983,0.012177017,,8.0
TE6,oesophagus,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TE617T,soft_tissue,rhabdomyosarcoma,F',8.0,0.076531045,0.034616712,1.415370941,4.992334366000001,1.012163162,8.0,0.996365905,3.129215002,5.759644985,8.0,1.51734972,0.242927998,1.004896998,1.6470433469999999,7.165520937,2.358335733,0.08647351,8.0,0.373187572,0.024331409,0.003053997,0.900769174,0.9262801409999999
TE8,oesophagus,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TE9,oesophagus,carcinoma,M',8.0,0.203579873,0.087467499,2.445929289,8.0,8.0,8.0,8.0,8.0,7.270143032000001,8.0,8.0,5.855278969,8.0,8.0,8.0,6.083400248999999,0.193026945,8.0,5.475279808,0.09746029199999999,0.003389495,3.309023142,8.0
TEN,endometrium,carcinoma,F',8.0,2.147051811,0.809816062,4.035426617,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.608172417,8.0,8.0,0.127749816,0.036272764,8.0,8.0
TF1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
TGBC11TKB,stomach,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
THP1,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
TIG3TD,lung,other,NA',,,,,,,,,,,,,,,,,,,,,,,,
TM31,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TO175T,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
TOLEDO,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,F',8.0,,2.039073229,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.065743998,8.0,8.0,0.045727856,0.24393393100000002,8.0,8.0
TOV112D,ovary,carcinoma,F',8.0,0.124151275,0.383055866,2.203894615,3.7387397289999997,8.0,8.0,6.4611849779999995,8.0,7.147336482999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.190528721,8.0,8.0,0.060783334,0.005249934,2.9300916189999997,8.0
TOV21G,ovary,carcinoma,F',8.0,0.345193356,0.019315857,2.459191084,2.151443005,8.0,3.959041595,2.7716829780000003,8.0,7.6848235129999996,8.0,6.9190626139999996,8.0,8.0,6.567055225,8.0,8.0,0.22110626100000003,8.0,1.316256523,0.048657212000000005,0.003941573,0.117165424,8.0
TT-1,oesophagus,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
TT-2,thyroid,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
TT2609C02,thyroid,carcinoma,M',8.0,0.10027901800000001,0.074787728,1.6754461530000002,1.9538861509999998,3.043967247,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.029214961,1.465875295,2.6074590680000003,4.903181076,0.18774820899999997,8.0,8.0,0.023566611,0.0025,0.21118989600000002,0.35643959
TUHR10TKB,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TUHR14TKB,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TUHR4TKB,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
TYKNU,ovary,carcinoma,F',8.0,0.09140726199999999,0.085773639,2.6307141780000003,6.194393635,8.0,8.0,6.369338036,8.0,7.718305111,8.0,8.0,5.343410969,3.710018873,5.550395966,3.5569908619999997,8.0,0.11819040800000001,8.0,7.217175961000001,0.036695912000000004,0.002542614,8.0,8.0
U118MG,central_nervous_system,glioma,M',8.0,0.19118841,0.131359786,5.086780071000001,7.97956419,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.33596482899999996,8.0,8.0,0.056111577999999995,0.007376921999999999,8.0,8.0
U138MG,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
U178,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
U251MG,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
U266B1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
U2OS,bone,osteosarcoma,F',8.0,0.6587806939999999,0.099057235,4.141691208,5.23687458,8.0,8.0,4.4577364919999996,8.0,8.0,1.558047652,8.0,8.0,5.427963257,7.505040646,3.435355663,7.420892239,1.269840479,8.0,8.0,0.034501512000000005,0.026384344,3.86731267,8.0
U343,central_nervous_system,glioma,NA',,,,,,,,,,,,,,,,,,,,,,,,
U87MG,central_nervous_system,glioma,F',8.0,0.791709542,0.106696405,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.600532055,8.0,8.0,8.0,2.604696751,8.0,8.0,0.077179208,0.009391576,3.274888515,8.0
U937,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',8.0,0.08081679,0.132671893,1.8882597680000002,3.4459793569999997,1.6404528619999998,8.0,8.0,8.0,8.0,8.0,8.0,6.971768856000001,2.201559782,2.278179884,4.784135342,5.4341368679999995,0.505930007,8.0,8.0,0.019916685,0.004307028,8.0,8.0
UACC257,skin,malignant_melanoma,NA',8.0,,0.17681947399999998,8.0,8.0,,1.064142346,7.215845585,8.0,8.0,8.0,8.0,8.0,0.019956499,8.0,8.0,,2.068000317,8.0,8.0,0.080886342,8.0,2.716838837,0.23404844100000002
UACC62,skin,malignant_melanoma,NA',8.0,,0.063543618,5.010543346,6.872558594,,0.249700621,8.0,8.0,8.0,,8.0,8.0,0.010513669,8.0,8.0,,0.212087214,8.0,8.0,0.038887445,0.015443877,1.064698339,0.035012472
UACC812,breast,carcinoma,F',8.0,1.588083982,0.200488731,2.535139799,8.0,8.0,8.0,0.649283914,8.0,8.0,8.0,0.912124534,8.0,0.036591209,8.0,8.0,8.0,0.7284665440000001,8.0,3.7552018169999997,0.0691723,0.002542614,8.0,8.0
UACC893,breast,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
UBLC1,urinary_tract,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
UMRC2,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
UMRC6,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
UMUC1,urinary_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
UMUC3,urinary_tract,carcinoma,M',8.0,0.626409352,0.293646216,8.0,8.0,8.0,8.0,5.578775883,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.6841313840000001,8.0,4.3908600810000005,0.13206391,0.008238792,8.0,8.0
UOK101,kidney,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
UT7,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
VCAP,prostate,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
VMCUB1,urinary_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
VMRCLCD,lung,carcinoma,M',8.0,,0.210856006,0.375571395,1.5309249919999999,0.957399769,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.386351337,8.0,8.0,8.0,0.003644122,4.297634125,0.008142164,0.002542614,8.0,8.0
VMRCLCP,lung,carcinoma,NA',,,,,,,,,,,,,,,,,,,,,,,,
VMRCRCW,kidney,carcinoma,M',1.936048985,0.34463700700000005,8.0,3.6158294680000003,0.936327809,8.0,8.0,1.625452161,8.0,7.122237206,8.0,8.0,3.89509654,8.0,2.230529308,0.816009998,7.079586029,8.0,4.805939198,4.103376865,0.008288045,8.0,8.0,8.0
VMRCRCZ,kidney,carcinoma,NA',8.0,1.191046834,0.852490127,2.984285355,7.115457058,8.0,8.0,6.3948287960000005,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.681400776,8.0,1.83332324,8.0,8.0,0.065577567,0.08729702199999999,5.138931751,8.0
WM115,skin,malignant_melanoma,F',8.0,,0.047518171,8.0,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.555520535,8.0,8.0,,8.0,5.472252369,8.0,0.17020461,0.07777429400000001,2.809600731,8.0
WM1799,skin,malignant_melanoma,NA',8.0,1.036122918,0.06831377,8.0,7.411664486,8.0,1.226397991,8.0,8.0,8.0,8.0,8.0,8.0,0.036501385,8.0,8.0,7.204105377,1.031485558,8.0,8.0,0.19508384199999998,0.020549456,0.20687113699999998,0.350596309
WM2664,skin,malignant_melanoma,F',8.0,,0.021235577999999998,8.0,8.0,,1.578695059,7.400742054,8.0,8.0,8.0,8.0,8.0,0.019812323,8.0,8.0,,0.13632249800000001,8.0,8.0,0.035193659,0.010564829,1.220496655,0.165270492
WM793,skin,malignant_melanoma,NA',8.0,0.054842666,0.053718675,6.179851532000001,4.039271832,2.277235031,8.0,8.0,8.0,8.0,6.30160141,8.0,4.641665936,0.22173892,8.0,3.2322058680000003,6.826157093,0.14945256699999998,8.0,8.0,0.09419117099999999,0.009883286,0.838038385,8.0
WM88,skin,malignant_melanoma,NA',8.0,0.24518120300000001,0.041547392,8.0,6.139542102999999,8.0,0.204083994,8.0,8.0,8.0,8.0,8.0,8.0,0.0033946540000000004,8.0,2.732996702,6.776633263,0.76815635,8.0,8.0,0.09528704699999999,0.005031998,0.311537147,0.051433355
WM983B,skin,malignant_melanoma,NA',5.509027004,0.385578249,0.050495461,0.441951066,6.663559496,0.512926102,0.51123476,3.646733046,8.0,7.312819004,7.839232445,8.0,5.689120292999999,0.006414421,6.312064648,1.5575690269999998,7.791449547000001,0.116963974,8.0,3.326862335,0.121470533,0.007563736999999999,0.366968244,0.087770343
WSUDLCL2,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,M',,,,,,,,,,,,,,,,,,,,,,,,
YAPC,pancreas,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
YD10B,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
YD15,salivary_gland,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
YD38,upper_aerodigestive_tract,carcinoma,M',,,,,,,,,,,,,,,,,,,,,,,,
YD8,upper_aerodigestive_tract,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
YH13,central_nervous_system,glioma,M',,,,,,,,,,,,,,,,,,,,,,,,
YKG1,central_nervous_system,glioma,F',8.0,1.712632179,0.214574531,6.361808777,8.0,7.338364124,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.677743435,6.475791931,8.0,8.0,0.07288567,0.010191021,,8.0
YMB1,breast,carcinoma,F',,,,,,,,,,,,,,,,,,,,,,,,
ZR751,breast,carcinoma,F',8.0,,0.32722599199999997,8.0,3.858885765,,8.0,8.0,2.7321705639999996,8.0,8.0,8.0,8.0,8.0,8.0,0.6634556079999999,,0.53045908,8.0,8.0,0.050002980999999995,0.005975601999999999,2.870313284,8.0
